,bib_number,category,team_name,start_time,year,bikers,place
4587375246180352,66,mixed,Legs for Days,900,2016,n,12
4595108200579072,223,female,Seven Sole sisters,900,2016,n,47
4608467159482368,75,mixed,Running on Empty,1800,2016,n,30
4609839401533440,156,mixed,Spartan Pride,900,2016,n,7
4613756411707392,190,mixed,Running in the BUF,1800,2016,n,31
4614718215946240,174,mixed,CrazyChick+6,900,2016,n,13
4618837626454016,116,mixed,Still Sucking Wind,900,2016,n,8
4628282527973376,94,mixed,& Johnson,1800,2016,n,32
4628662766796800,252,mixed,Wine When We're Done,1800,2016,n,35
4636555171856384,59,mixed,I thought we were going on the Seneca Wine Trail 2,1800,2016,n,37
4640111941648384,236,mixed,Misfits on the Run,1800,2016,n,9
4644183033774080,210,female,Women of Oregon East,0,2016,n,31
4668937883090944,89,mixed,Run One Race,0,2016,n,24
4682785126088704,155,mixed,Bucket list,900,2016,n,25
4792780312281088,35,mixed,Which came first,0,2016,n,6
4793379728654336,211,mixed,Cataract Kids,900,2016,n,22
4796651956862976,33,male,The Hammer Squad,900,2016,n,24
4798713541165056,268,mixed,Run-Whine-Run-Repeat,1800,2016,n,11
4800749221445632,48,male,Team Ev,9000,2016,n,2
4804521410691072,161,female,Sweet Soles,1800,2016,n,49
4809675371446272,74,mixed,Seneca Winers,1800,2016,n,36
4811739371667456,105,female,Whine Run Wine,1800,2016,n,51
4820185693290496,226,female,Chase our aces,900,2016,n,26
4823522614444032,38,mixed,Keep Calm and Wine On,1800,2016,n,26
4824484418682880,218,mixed,Notorious R.U.N.N.E.R.S.,1800,2016,n,39
4829980903079936,172,mixed,The Better Canandaigua Crossfit Team  ,0,2016,n,21
4843924245970944,125,male,Endicott Chess Club,5400,2016,n,21
4851372256133120,228,female,The M's Have It!,1800,2016,n,44
4854574422687744,128,mixed,Because It's Science,1800,2016,n,41
4859212987367424,198,male,Has Beens,5400,2016,n,18
4867407113879552,207,female,Victor She Devils,900,2016,n,7
4868850222891008,189,mixed,Almost 40 or over,1800,2016,n,27
4876583177289728,99,male,Noon Krew,1800,2016,n,40
4889942136193024,115,mixed,We thought she said RUM!,1800,2016,n,23
4891314378244096,15,female,7 Fiesty Trash Bags,1800,2016,n,19
4895231388418048,209,mixed,Runs on Irish Luck,1800,2016,n,29
4909757504684032,127,female,'Y' Nuts,1800,2016,n,33
4910137743507456,194,mixed,Running WTF,1800,2016,n,34
4918030148567040,57,female,Fast women getting fast times,9000,2016,n,3
4921586918359040,29,mixed,Our Pace is Beer:30,0,2016,n,42
4961683122421760,136,mixed,Seneca Lake Effect 7,1800,2016,n,14
4966561936834560,137,mixed,Team DEC (Doritos Extra Cheese),1800,2016,n,38
4970681347342336,65,female,7 Shades of Awesome,900,2016,n,22
4996026754662400,267,mixed,Clarabug's Quest for a Cure,900,2016,n,33
5026762614374400,152,male,Big Booty Judys,9000,2016,n,8
5030496283131904,265,mixed,Beauties and the Beast,0,2016,n,3
5033219829268480,147,mixed,Because It's Science 2,1800,2016,n,40
5048884111867904,119,female,Worst Wine Tour Ever,900,2016,n,17
5061061149458432,255,mixed,Ice cream truck chasers,1800,2016,n,15
5074255288991744,60,mixed,7 Motley Misfits,900,2016,n,16
5074854705364992,157,mixed,Steve-Os Allstar Juggernaut,900,2016,n,128
5078126933573632,118,mixed,Ashley McGraw,900,2016,n,98
5080188517875712,81,mixed,Damn Gravity,1800,2016,n,164
5082224198156288,214,female,wine first run second,900,2016,n,37
5085996387401728,204,mixed,...But you can pickle anything,900,2016,n,144
5091150348156928,239,female,ZEBRA MUSCLES,1800,2016,n,45
5093214348378112,176,mixed,Between a Walk and Hard Pace,1800,2016,n,151
5104997591154688,84,female,Herd of Turtles,1800,2016,n,38
5105959395393536,23,male,#itsjustrunning,9000,2016,n,3
5111455879790592,231,male,Feets of Strength,5400,2016,n,16
5125399222681600,129,mixed,You Can't Be Naked Here!,0,2016,n,134
5132315730640896,80,mixed,Don't get in a van with strangers,1800,2016,n,132
5132847232843776,187,mixed,The RUNions,900,2016,n,145
5136049399398400,270,mixed,Iridium,0,2016,n,113
5140687964078080,145,mixed,mendonites III,1800,2016,n,141
5148882090590208,34,male,LD77,1800,2016,n,39
5150325199601664,123,female,7 Moms in Need of a Drink,1800,2016,n,30
5158058154000384,229,mixed,Seven wines for seven runners,9000,2016,n,85
5171417112903680,3,mixed,#eatsleepwhinerepeat,0,2016,n,130
5172789354954752,117,mixed,Mighty Morphin Power Hashers,900,2016,n,160
5176706365128704,2,mixed,Fourteen Feet,900,2016,n,140
5177668169367552,138,female,Hungry Herons,1800,2016,n,32
5181787579875328,183,mixed,Wild Things,1800,2016,n,153
5191232481394688,93,mixed,Howard's Hooligans,0,2016,n,112
5191612720218112,257,mixed,Southern Tier Seven ,5400,2016,n,88
5203061895069696,27,male,Oregon East,5400,2016,n,7
5207132987195392,22,mixed,Bonerot Progeny,900,2016,n,120
5231887836512256,96,male,Finger Lakes Salute,9000,2016,n,4
5248036913545216,191,male,Old School,5400,2016,n,11
5308237591085056,199,female,Out to Pasture,900,2016,n,23
5356329682075648,242,mixed,Team Newbies,1800,2016,n,131
5359601910284288,148,mixed,The Ringers,0,2016,n,146
5372625324867584,227,mixed,Lilly Limpers,1800,2016,n,148
5386472567865344,77,mixed,Scrambled Legs,900,2016,n,138
5387434372104192,110,female,77 Shades of Red,1800,2016,n,34
5392930856501248,56,male,Young Bucks,9000,2016,n,6
5406874199392256,18,mixed,Seneca Cyclpaths,5400,2016,n,96
5414322209554432,58,mixed,In it to wine it,0,2016,n,115
5422162940788736,52,mixed,Motion is Lotion,900,2016,n,92
5431800176312320,14,mixed,Finger Lakin Good,900,2016,n,97
5439533130711040,49,mixed,Semi-Dry Runners,9000,2016,n,87
5452892089614336,180,female,Orange Odyssey,900,2016,n,52
5458181341839360,16,male,Fingerlakes Rollercoaster,900,2016,n,37
5472707458105344,275,female,Mind Over Bladder,900,2016,n,14
5473087696928768,193,mixed,Lactic Acid Droppers,0,2016,n,118
5480980101988352,91,mixed,Joe Paulik's Inaugural Fun and Senexy,900,2016,n,106
5492531684966400,62,mixed,The Lost Flock,900,2016,n,159
5500725811478528,200,mixed,Fell Off The Wagon,900,2016,n,109
5502168920489984,103,mixed,Mendonites I,1800,2016,n,142
5509901874888704,114,male,fast and furious,0,2016,n,26
5523260833792000,162,mixed,Are We There Yet?,900,2016,n,137
5524633075843072,269,mixed,Integrated Circuit,0,2016,n,127
5528550086017024,31,mixed,I Thought I Signed Up For a Wine Tour 3.0,900,2016,n,100
5529511890255872,113,female,7 Sweaty Soles,900,2016,n,10
5533631300763648,98,male,A Phine Whine,1800,2016,n,34
5543076202283008,11,mixed,the Devil Made Us Do It,1800,2016,n,162
5543456441106432,39,male,Seven the Hard Way,0,2016,n,27
5551348846166016,245,mixed,Corning Winos,900,2016,n,114
5554905615958016,264,female,Bye Felicia,1800,2016,n,53
5558976708083712,45,male,All About That Pace,5400,2016,n,25
5563356232548352,6,mixed,FIT1Runners,9000,2016,n,95
5568852716945408,213,female,SMS,0,2016,n,36
5582796059836416,24,mixed,"Chafing the Dream, Again!",0,2016,n,119
5589712567795712,36,mixed,Epictastic,900,2016,n,116
5596169782689792,246,female,The Drinking Team With the Running Problem,1800,2016,n,43
5603387743666176,100,female,Seven Deadly Sins,0,2016,n,13
5611834065289216,233,mixed,We don't Wash Between our Legs,1800,2016,n,99
5616750192230400,206,male,6 wits and a half,1800,2016,n,33
5618785872510976,179,mixed,deposrunning crew,1800,2016,n,155
5624011102879744,196,male,Seven Squirrels sittin' on a branch,5400,2016,n,22
5637205242413056,282,mixed,Mean ol' greenies,900,2016,n,60
5637804658786304,111,mixed,7-4-Greg,0,2016,n,53
5641076886994944,86,female,Heart and Sole,900,2016,n,20
5643138471297024,144,male,We Got The Runs Two,1800,2016,n,41
5645174151577600,142,female,7 women wonders,5400,2016,n,4
5648946340823040,188,mixed,"Blood, Sweat and Beers",1800,2016,n,64
5654100301578240,221,male,Team Weslor,1800,2016,n,28
5656164301799424,151,male,Because We Can,5400,2016,n,13
5664610623422464,272,female,Joe's THOTS ,1800,2016,n,27
5668909348814848,163,mixed,Miller High Life,0,2016,n,59
5674405833211904,256,mixed,Sensational 7,900,2016,n,63
5688349176102912,76,mixed,Prepping for the Zombie Apocalypse,1800,2016,n,65
5695265684062208,85,mixed,7-Tastics,1800,2016,n,62
5695797186265088,95,mixed,Run-By Fruiting,1800,2016,n,66
5698999352819712,234,male,Greg's Gang,9000,2016,n,9
5703637917499392,70,male,Seven Seventies for the Seneca7,0,2016,n,42
5711832044011520,212,mixed,Fleet Feet Syracuse 1,900,2016,n,58
5713275153022976,197,male,Abominable Slowmen,900,2016,n,35
5721008107421696,279,mixed,Finger lakes flash ,1800,2016,n,61
5734367066324992,178,mixed,7 Shades of Crazy,1800,2016,n,73
5735739308376064,51,mixed,Purple Gods and Green Goddesses II,900,2016,n,55
5739656318550016,131,female,Chasing Pavement,1800,2016,n,48
5740618122788864,146,female,Chafing The Dream,900,2016,n,25
5744737533296640,280,mixed,It DON'T GET NO BETTER,1800,2016,n,77
5754182434816000,12,mixed,Who knows how this bicycle works?,0,2016,n,54
5754562673639424,101,mixed,Victorious Secrets,900,2016,n,48
5762455078699008,182,mixed,7 Step Program,0,2016,n,57
5770082940616704,126,mixed,We Put the 'run' in Drunk,0,2016,n,67
5794837789933568,30,mixed,Fartlek 7,900,2016,n,68
5919279635496960,88,mixed,7 Gewurtztrarunners,1800,2016,n,75
5922551863705600,53,male,Pale Kenyans,5400,2016,n,12
5924613448007680,241,mixed,We Run the Line,5400,2016,n,49
5935575278288896,61,male,Team Compassion,900,2016,n,29
5937639278510080,184,mixed,Our Mascara Runs Faster Than You,900,2016,n,51
5949422521286656,19,mixed,So...You're Saying We Have a Chance,1800,2016,n,79
5950384325525504,140,female,Wander Women,1800,2016,n,39
5955880809922560,42,female,MIMtastics,1800,2016,n,54
5969824152813568,13,mixed,77 Bottles 6.0,900,2016,n,71
5977272162975744,50,mixed,Purple Gods and Green Goddesses,900,2016,n,56
5985112894210048,262,mixed,77 Miles Too Many ,900,2016,n,69
5993307020722176,232,mixed,Worst Wine Tour Ever,1800,2016,n,78
5994750129733632,21,mixed,Run Ragged,1800,2016,n,80
6002483084132352,64,mixed,Disqualify This,9000,2016,n,43
6015842043035648,230,male,Struggle Bus,5400,2016,n,5
6021131295260672,143,female,Seven Deadly MIMs,900,2016,n,46
6036037650350080,133,mixed,Running Rivers,0,2016,n,46
6043930055409664,173,mixed,2PACe,1800,2016,n,81
6047486825201664,63,mixed,Sole Train,900,2016,n,45
6063675764899840,171,female,Fast Girls Wear Tight Pants,5400,2016,n,6
6087583029264384,253,mixed,Select Eurocars Speedies,5400,2016,n,44
6092461843677184,32,male,Liar Liar Feet on Fire,9000,2016,n,1
6096581254184960,263,mixed,Glass Kickers,900,2016,n,50
6117855569379328,122,mixed,Winosaurs ,0,2016,n,47
6121926661505024,135,male,Sigma Chi Seneca 7,900,2016,n,20
6126306185969664,249,mixed,Wannabe Winos,1800,2016,n,72
6131802670366720,277,male,Seven Slow Suckers,0,2016,n,19
6152662521217024,47,mixed,Inglorious Runners,0,2016,n,70
6159119736111104,150,mixed,Delmartians Uncorked,5400,2016,n,82
6166337697087488,87,mixed,Run One Chug 1,900,2016,n,52
6174784018710528,219,female,Running with Scalpels,1800,2016,n,35
6179700145651712,79,mixed,21 legs between us,900,2016,n,74
6181735825932288,158,mixed,Peddle Stompers,900,2016,n,76
6186961056301056,107,mixed,More Cowbell!,1800,2016,n,83
6200155195834368,83,mixed,YNOT,1800,2016,n,165
6200754612207616,55,mixed,HWS Stage 5 Clingers,5400,2016,n,89
6206088424718336,44,mixed,Uvas Locas,9000,2016,n,93
6208124104998912,109,female,Will Run For Wine,900,2016,n,12
6211896294244352,73,mixed,Johnson &,1800,2016,n,133
6217050254999552,215,female,The 7 Wanderers,1800,2016,n,55
6219114255220736,237,mixed,Heavy Metal Thunder,0,2016,n,108
6227560576843776,1,mixed,Tighty Whitys,900,2016,n,121
6230897497997312,177,mixed,BUFF ROCin Runners,1800,2016,n,150
6231859302236160,112,female,Backroad Bitches,900,2016,n,24
6237355786633216,243,female,Happi at the lake,1800,2016,n,56
6251299129524224,130,female,RUNder Women,900,2016,n,11
6258747139686400,124,mixed,Are We There Yet?,900,2016,n,135
6261949306241024,166,mixed,Fleet Feet Syracuse 2,1800,2016,n,136
6266587870920704,205,mixed,Albany Runners,0,2016,n,154
6274781997432832,217,male,Running the Lake,900,2016,n,43
6276225106444288,10,mixed,Wetsuit Legal,1800,2016,n,157
6283958060843008,259,mixed,Scrambled Legs and Achin',1800,2016,n,149
6297317019746304,120,mixed,Tight butts n sweaty nutts,0,2016,n,124
6302606271971328,248,mixed,Miller's Misfits,1800,2016,n,163
6303568076210176,149,mixed,Suffering Seven,1800,2016,n,152
6307687486717952,9,male,ITC Rough Riders,1800,2016,n,31
6317132388237312,266,female,Dryden Dashing Dames,1800,2016,n,28
6328961801912320,283,male,Yellow 5 Deficient,0,2016,n,23
6333032894038016,235,mixed,Your Pace Or Mine,0,2016,n,101
6369058005975040,160,female,I Got 77 Problems but a Lake Ain't One,900,2016,n,15
6373936820387840,69,mixed,Off Like A Prom Dress,0,2016,n,139
6378056230895616,250,mixed,Spartan Seven,5400,2016,n,111
6403401638215680,175,mixed,Run One Chug 2,900,2016,n,105
6434137497927680,220,male,Adams Team,5400,2016,n,17
6456258995421184,46,mixed,Only the Brave Survive,0,2016,n,110
6482229588918272,281,mixed,Team wiemer,9000,2016,n,84
6485501817126912,170,female,sexy mother runners,1800,2016,n,50
6498525231710208,165,mixed,Fast & Fit 7,900,2016,n,107
6512372474707968,108,mixed,"RWB:In the van as strangers, out as friends",9000,2016,n,91
6578791996456960,258,female,Worst Wine Tour Ever,900,2016,n,41
6598987603771392,141,male,Our Drinking Team Has A Running Problem,900,2016,n,32
6606880008830976,134,mixed,They Hate Us Cuz They Ain' Us!,0,2016,n,125
6618431591809024,251,mixed,Valley Misfits,1800,2016,n,161
6626625718321152,41,mixed,Outhouse Harriers,0,2016,n,102
6628068827332608,20,male,District 12,900,2016,n,38
6635801781731328,167,mixed,Lickedy Split Jerks,900,2016,n,90
6649160740634624,208,mixed,F.L.A.S.H (Finger Lakes Athletes Strive High),0,2016,n,126
6650532982685696,26,mixed,Motley Crew,900,2016,n,103
6654449992859648,192,mixed,Fo Shizzle We Sizzle,1800,2016,n,122
6655411797098496,244,mixed,Lake Effect,900,2016,n,104
6659531207606272,17,male,Seneca Falls Tropics,900,2016,n,14
6668976109125632,216,female,Cheetah--licious,1800,2016,n,29
6669356347949056,202,mixed,77 Problems But Chaffin Ain't One,1800,2016,n,129
6677248753008640,273,mixed,Seven Cycles,0,2016,n,94
6680805522800640,82,mixed,Fear No Distance,1800,2016,n,123
6684876614926336,201,mixed,Syracuse 7,0,2016,n,117
6689256139390976,102,female,Lady Wino Runners,1800,2016,n,40
6694752623788032,278,female,Girls just want to go run!,1800,2016,n,57
6708695966679040,276,female,Make It Happen,900,2016,n,5
6715612474638336,195,male,Team GTB,900,2016,n,15
6716143976841216,78,mixed,Demons,1800,2016,n,158
6719346143395840,106,mixed,Beauties and the Beasts,0,2016,n,147
6722069689532416,271,male,Score This!!!,0,2016,n,30
6729287650508800,7,male,Checkers All Male Co-ed Teaam with 2 females,5400,2016,n,10
6737733972131840,238,female,Quads of Fury,900,2016,n,18
6740588514770944,274,male,ICS,0,2016,n,36
6742650099073024,37,mixed,Jerry and the Atrics,9000,2016,n,86
6744685779353600,5,female,Caz Chicks,900,2016,n,8
6749911009722368,121,mixed,Mendonites II,1800,2016,n,143
6750510426095616,68,mixed,I Volunteered as Tribute,900,2016,n,156
