,year,path,waypoint,lat,lon
6494,2021,20,51,42.87323,-76.94898
6495,2021,20,52,42.87319,-76.94972
6496,2021,20,53,42.87333,-76.95237
6497,2021,20,54,42.8734,-76.95413
6498,2021,20,55,42.87335,-76.9566
6499,2021,20,56,42.87328,-76.95911
6500,2021,20,57,42.87318,-76.96164
6501,2021,20,58,42.87305,-76.96325
6502,2021,20,59,42.87289,-76.96487
6503,2021,20,60,42.87271,-76.96652
6504,2021,20,61,42.87252,-76.9682
6505,2021,20,62,42.87225,-76.96988
6506,2021,20,63,42.87224,-76.97008
6507,2021,20,64,42.87222,-76.97027
6508,2021,20,65,42.8723,-76.97048
6509,2021,20,66,42.87242,-76.97076
6510,2021,20,67,42.87256,-76.97107
6511,2021,20,68,42.87265,-76.97127
6512,2021,20,69,42.87269,-76.97139
6513,2021,20,70,42.87271,-76.9715
6514,2021,20,71,42.8727,-76.97161
6515,2021,20,72,42.87269,-76.97171
6516,2021,20,73,42.8726,-76.97192
6517,2021,20,74,42.8725,-76.97217
6518,2021,20,75,42.87243,-76.97236
6519,2021,20,76,42.87231,-76.97269
6520,2021,20,77,42.87219,-76.97303
6521,2021,20,78,42.87206,-76.97336
6522,2021,20,79,42.87192,-76.97371
6523,2021,20,80,42.87181,-76.974
6524,2021,20,81,42.87173,-76.97425
6525,2021,20,82,42.87169,-76.97434
6526,2021,20,83,42.87164,-76.97434
6527,2021,20,84,42.8716,-76.97433
6528,2021,20,85,42.87156,-76.97431
6529,2021,20,86,42.87155,-76.97427
6530,2021,20,87,42.87155,-76.97419
6531,2021,20,88,42.87157,-76.97409
6532,2021,20,89,42.87161,-76.97394
6533,2021,20,90,42.87165,-76.97379
6534,2021,20,91,42.87168,-76.97362
6535,2021,20,92,42.87171,-76.97345
6536,2021,20,93,42.87175,-76.97321
6537,2021,20,94,42.87178,-76.97296
6538,2021,20,95,42.87181,-76.97272
6539,2021,20,96,42.87184,-76.97253
6540,2021,20,97,42.87186,-76.97238
6541,2021,20,98,42.87187,-76.97227
6542,2021,20,99,42.87191,-76.97221
6543,2021,20,100,42.87195,-76.9722
6544,2021,20,101,42.872,-76.97222
6545,2020,0,0,42.86657,-76.98338
6546,2020,0,1,42.86615,-76.98338
6547,2020,0,2,42.86586,-76.98336
6548,2020,0,3,42.86581,-76.98347
6549,2020,0,4,42.86577,-76.98356
6550,2020,0,5,42.86545,-76.98356
6551,2020,0,6,42.86514,-76.98355
6552,2020,0,7,42.86503,-76.98354
6553,2020,0,8,42.8649,-76.98352
6554,2020,0,9,42.86482,-76.98388
6555,2020,0,10,42.86473,-76.98431
6556,2020,0,11,42.86458,-76.98429
6557,2020,0,12,42.86457,-76.98433
6558,2020,0,13,42.8612,-76.98303
6559,2020,0,14,42.85979,-76.98248
6560,2020,0,15,42.85905,-76.98221
6561,2020,0,16,42.85796,-76.98187
6562,2020,0,17,42.85699,-76.98159
6563,2020,0,18,42.85621,-76.98142
6564,2020,0,19,42.85406,-76.98102
6565,2020,0,20,42.8526,-76.98079
6566,2020,0,21,42.85229,-76.98079
6567,2020,0,22,42.85152,-76.981
6568,2020,0,23,42.85113,-76.98109
6569,2020,0,24,42.85097,-76.9811
6570,2020,0,25,42.85076,-76.98108
6571,2020,0,26,42.85035,-76.98099
6572,2020,0,27,42.85008,-76.9809
6573,2020,0,28,42.84949,-76.98075
6574,2020,0,29,42.84901,-76.98061
6575,2020,0,30,42.84877,-76.98051
6576,2020,0,31,42.84817,-76.98018
6577,2020,0,32,42.84792,-76.98007
6578,2020,0,33,42.8476,-76.97998
6579,2020,0,34,42.84517,-76.97954
6580,2020,0,35,42.83971,-76.97868
6581,2020,0,36,42.83937,-76.97866
6582,2020,0,37,42.83885,-76.97866
6583,2020,0,38,42.83836,-76.9787
6584,2020,0,39,42.83744,-76.97886
6585,2020,0,40,42.83164,-76.97987
6586,2020,0,41,42.83113,-76.97991
6587,2020,0,42,42.83069,-76.9799
6588,2020,0,43,42.83023,-76.97985
6589,2020,0,44,42.82918,-76.97965
6590,2020,0,45,42.82705,-76.97925
6591,2020,0,46,42.82219,-76.97855
6592,2020,0,47,42.81939,-76.97814
6593,2020,0,48,42.81787,-76.97789
6594,2020,0,49,42.81545,-76.9775
6595,2020,0,50,42.81292,-76.97709
6596,2020,1,0,42.81291,-76.97708
6597,2020,1,1,42.81291,-76.97709
6598,2020,1,2,42.81214,-76.97699
6599,2020,1,3,42.81171,-76.97696
6600,2020,1,4,42.81063,-76.97686
6601,2020,1,5,42.80924,-76.97685
6602,2020,1,6,42.80766,-76.97687
6603,2020,1,7,42.80718,-76.9769
6604,2020,1,8,42.80475,-76.97712
6605,2020,1,9,42.80239,-76.97736
6606,2020,1,10,42.79901,-76.97765
6607,2020,1,11,42.79843,-76.97768
6608,2020,1,12,42.79776,-76.97767
6609,2020,1,13,42.79734,-76.97761
6610,2020,1,14,42.79598,-76.97731
6611,2020,1,15,42.7949,-76.97703
6612,2020,1,16,42.79316,-76.97665
6613,2020,1,17,42.79146,-76.97627
6614,2020,1,18,42.78892,-76.97572
6615,2020,1,19,42.78847,-76.97566
6616,2020,1,20,42.78796,-76.9756
6617,2020,1,21,42.78746,-76.9756
6618,2020,1,22,42.78705,-76.97561
6619,2020,1,23,42.78632,-76.97568
6620,2020,1,24,42.78575,-76.97581
6621,2020,1,25,42.78527,-76.97596
6622,2020,1,26,42.78304,-76.97687
6623,2020,1,27,42.78206,-76.97728
6624,2020,1,28,42.7809,-76.97766
6625,2020,1,29,42.775,-76.97865
6626,2020,1,30,42.77486,-76.97866
6627,2020,2,0,42.77484,-76.97863
6628,2020,2,1,42.77484,-76.97866
6629,2020,2,2,42.77378,-76.97875
6630,2020,2,3,42.77341,-76.97873
6631,2020,2,4,42.77297,-76.97867
6632,2020,2,5,42.77267,-76.97861
6633,2020,2,6,42.77082,-76.97801
6634,2020,2,7,42.76751,-76.97692
6635,2020,2,8,42.76662,-76.97667
6636,2020,2,9,42.76551,-76.97644
6637,2020,2,10,42.76468,-76.97633
6638,2020,2,11,42.7632,-76.97618
6639,2020,2,12,42.7609,-76.97597
6640,2020,2,13,42.75968,-76.97584
6641,2020,2,14,42.75768,-76.9756
6642,2020,2,15,42.75667,-76.97547
6643,2020,2,16,42.7558,-76.97532
6644,2020,2,17,42.7543,-76.97498
6645,2020,2,18,42.75251,-76.97446
6646,2020,2,19,42.74885,-76.97337
6647,2020,2,20,42.74823,-76.97319
6648,2020,2,21,42.74768,-76.97307
6649,2020,2,22,42.74703,-76.97296
6650,2020,2,23,42.74638,-76.97288
6651,2020,2,24,42.7457,-76.97285
6652,2020,2,25,42.74474,-76.97284
6653,2020,2,26,42.74213,-76.97285
6654,2020,2,27,42.73977,-76.97283
6655,2020,2,28,42.73863,-76.9728
6656,2020,2,29,42.73794,-76.97275
6657,2020,2,30,42.73669,-76.97266
6658,2020,2,31,42.73593,-76.9726
6659,2020,2,32,42.73509,-76.97245
6660,2020,2,33,42.73187,-76.97167
6661,2020,2,34,42.7314,-76.97158
6662,2020,2,35,42.73097,-76.97153
6663,2020,2,36,42.73051,-76.97151
6664,2020,2,37,42.72999,-76.97151
6665,2020,2,38,42.72938,-76.97155
6666,2020,2,39,42.7263,-76.97183
6667,2020,2,40,42.72555,-76.97195
6668,2020,2,41,42.72497,-76.97209
6669,2020,2,42,42.72458,-76.97221
6670,2020,2,43,42.72416,-76.97237
6671,2020,2,44,42.72128,-76.97364
6672,2020,2,45,42.72032,-76.97405
6673,2020,2,46,42.7193,-76.97444
6674,2020,2,47,42.71663,-76.97538
6675,2020,2,48,42.71577,-76.97564
6676,2020,2,49,42.71541,-76.97571
6677,2020,2,50,42.71509,-76.97576
6678,2020,2,51,42.71462,-76.97579
6679,2020,2,52,42.70962,-76.9759
6680,2020,2,53,42.70857,-76.97591
6681,2020,2,54,42.70578,-76.97588
6682,2020,2,55,42.70583,-76.97397
6683,2020,3,0,42.70583,-76.97389
6684,2020,3,1,42.70584,-76.9739
6685,2020,3,2,42.70588,-76.97291
6686,2020,3,3,42.706,-76.97073
6687,2020,3,4,42.70636,-76.96543
6688,2020,3,5,42.70649,-76.96357
6689,2020,3,6,42.70633,-76.96352
6690,2020,3,7,42.70615,-76.96348
6691,2020,3,8,42.70562,-76.96348
6692,2020,3,9,42.70297,-76.9635
6693,2020,3,10,42.70195,-76.96351
6694,2020,3,11,42.70089,-76.9635
6695,2020,3,12,42.69997,-76.96346
6696,2020,3,13,42.69997,-76.96346
6697,2020,3,14,42.69947,-76.96344
6698,2020,3,15,42.69716,-76.96344
6699,2020,3,16,42.69518,-76.96348
6700,2020,3,17,42.69207,-76.9635
6701,2020,3,18,42.68941,-76.9635
6702,2020,3,19,42.68918,-76.96348
6703,2020,3,20,42.68901,-76.96344
6704,2020,3,21,42.6888,-76.96333
6705,2020,3,22,42.68774,-76.96236
6706,2020,3,23,42.68655,-76.96125
6707,2020,3,24,42.686,-76.96071
6708,2020,3,25,42.68538,-76.95999
6709,2020,3,26,42.68489,-76.95953
6710,2020,3,27,42.68476,-76.95936
6711,2020,3,28,42.68466,-76.95926
6712,2020,3,29,42.68441,-76.95908
6713,2020,3,30,42.6836,-76.95845
6714,2020,3,31,42.68345,-76.95833
6715,2020,3,32,42.68345,-76.95833
6716,2020,3,33,42.68314,-76.95805
6717,2020,3,34,42.68311,-76.958
6718,2020,4,0,42.68305,-76.95796
6719,2020,4,1,42.68326,-76.95746
6720,2020,4,2,42.6834,-76.95716
6721,2020,4,3,42.68364,-76.95665
6722,2020,4,4,42.68388,-76.9561
6723,2020,4,5,42.68412,-76.95554
6724,2020,4,6,42.68382,-76.95527
6725,2020,4,7,42.68349,-76.95502
6726,2020,4,8,42.68315,-76.95476
6727,2020,4,9,42.68283,-76.95449
6728,2020,4,10,42.68251,-76.95428
6729,2020,4,11,42.68227,-76.95418
6730,2020,4,12,42.68184,-76.95407
6731,2020,4,13,42.68137,-76.95399
6732,2020,4,14,42.68072,-76.95386
6733,2020,4,15,42.67974,-76.95368
6734,2020,4,16,42.67953,-76.95353
6735,2020,4,17,42.67897,-76.95289
6736,2020,4,18,42.67854,-76.9525
6737,2020,4,19,42.67758,-76.95174
6738,2020,4,20,42.67671,-76.95106
6739,2020,4,21,42.67587,-76.95033
6740,2020,4,22,42.67503,-76.94985
6741,2020,4,23,42.67383,-76.94914
6742,2020,4,24,42.67383,-76.94915
6743,2020,4,25,42.6736,-76.94901
6744,2020,4,26,42.67348,-76.94939
6745,2020,4,27,42.67334,-76.94926
6746,2020,4,28,42.67326,-76.9492
6747,2020,4,29,42.67315,-76.94911
6748,2020,4,30,42.67297,-76.94897
6749,2020,4,31,42.67271,-76.9488
6750,2020,4,32,42.67206,-76.94844
6751,2020,4,33,42.67187,-76.94835
6752,2020,4,34,42.67187,-76.94835
6753,2020,4,35,42.66331,-76.94439
6754,2020,4,36,42.66287,-76.94423
6755,2020,4,37,42.66228,-76.94405
6756,2020,4,38,42.6618,-76.94395
6757,2020,4,39,42.66143,-76.94391
6758,2020,4,40,42.66099,-76.94388
6759,2020,4,41,42.65968,-76.94386
6760,2020,4,42,42.6581,-76.94381
6761,2020,4,43,42.65526,-76.94382
6762,2020,4,44,42.64973,-76.94381
6763,2020,4,45,42.64502,-76.94383
6764,2020,4,46,42.64102,-76.94384
6765,2020,4,47,42.63857,-76.94384
6766,2020,4,48,42.62022,-76.94387
6767,2020,4,49,42.62007,-76.94382
6768,2020,4,50,42.61999,-76.94367
6769,2020,4,51,42.61982,-76.9436
6770,2020,4,52,42.61952,-76.94358
6771,2020,4,53,42.61907,-76.94358
6772,2020,5,0,42.61904,-76.94355
6773,2020,5,1,42.61851,-76.94356
6774,2020,5,2,42.61842,-76.94363
6775,2020,5,3,42.6183,-76.94386
6776,2020,5,4,42.6183,-76.94388
6777,2020,5,5,42.61221,-76.9439
6778,2020,5,6,42.60527,-76.94392
6779,2020,5,7,42.60245,-76.94394
6780,2020,5,8,42.6004,-76.94395
6781,2020,5,9,42.59711,-76.94393
6782,2020,5,10,42.596,-76.94389
6783,2020,5,11,42.59555,-76.94383
6784,2020,5,12,42.595,-76.94371
6785,2020,5,13,42.59455,-76.94357
6786,2020,5,14,42.59424,-76.94344
6787,2020,5,15,42.59396,-76.94331
6788,2020,5,16,42.59352,-76.94309
6789,2020,5,17,42.59301,-76.94278
6790,2020,5,18,42.59257,-76.94244
6791,2020,5,19,42.59218,-76.94211
6792,2020,5,20,42.59188,-76.94181
6793,2020,5,21,42.58951,-76.93928
6794,2020,5,22,42.58837,-76.93807
6795,2020,5,23,42.58787,-76.93757
6796,2020,5,24,42.58746,-76.93721
6797,2020,5,25,42.58684,-76.93677
6798,2020,5,26,42.58103,-76.93293
6799,2020,5,27,42.57884,-76.93147
6800,2020,5,28,42.57801,-76.93088
6801,2020,5,29,42.57472,-76.92858
6802,2020,5,30,42.57316,-76.9275
6803,2020,5,31,42.57256,-76.92707
6804,2020,5,32,42.57171,-76.92652
6805,2020,5,33,42.57102,-76.92613
6806,2020,5,34,42.57027,-76.92576
6807,2020,5,35,42.56753,-76.92468
6808,2020,5,36,42.55683,-76.92051
6809,2020,6,0,42.55676,-76.92047
6810,2020,6,1,42.55676,-76.92048
6811,2020,6,2,42.55568,-76.92009
6812,2020,6,3,42.55509,-76.91993
6813,2020,6,4,42.55437,-76.91975
6814,2020,6,5,42.55357,-76.91962
6815,2020,6,6,42.55252,-76.91955
6816,2020,6,7,42.54967,-76.91957
6817,2020,6,8,42.54923,-76.91956
6818,2020,6,9,42.54864,-76.91953
6819,2020,6,10,42.54757,-76.91938
6820,2020,6,11,42.54557,-76.91914
6821,2020,6,12,42.5369,-76.91804
6822,2020,6,13,42.53375,-76.91765
6823,2020,6,14,42.53153,-76.91741
6824,2020,6,15,42.5303,-76.91736
6825,2020,6,16,42.5298,-76.91738
6826,2020,6,17,42.52936,-76.91744
6827,2020,6,18,42.52855,-76.9177
6828,2020,6,19,42.52681,-76.91829
6829,2020,6,20,42.52612,-76.91854
6830,2020,6,21,42.52515,-76.91896
6831,2020,6,22,42.5185,-76.922
6832,2020,6,23,42.51794,-76.92224
6833,2020,6,24,42.51737,-76.92244
6834,2020,6,25,42.517,-76.92253
6835,2020,6,26,42.51672,-76.92258
6836,2020,6,27,42.5151,-76.92283
6837,2020,6,28,42.50694,-76.92404
6838,2020,6,29,42.5047,-76.92435
6839,2020,6,30,42.50421,-76.9244
6840,2020,6,31,42.50382,-76.92441
6841,2020,6,32,42.50308,-76.92441
6842,2020,6,33,42.50193,-76.92438
6843,2020,6,34,42.50189,-76.92439
6844,2020,6,35,42.50183,-76.9244
6845,2020,6,36,42.50113,-76.92439
6846,2020,6,37,42.50067,-76.92438
6847,2020,6,38,42.50068,-76.92429
6848,2020,6,39,42.50071,-76.92346
6849,2020,6,40,42.50076,-76.92199
6850,2020,7,0,42.50076,-76.92196
6851,2020,7,1,42.50076,-76.92196
6852,2020,7,2,42.50085,-76.91863
6853,2020,7,3,42.50085,-76.91814
6854,2020,7,4,42.50083,-76.91802
6855,2020,7,5,42.50078,-76.91791
6856,2020,7,6,42.50066,-76.91782
6857,2020,7,7,42.50023,-76.91768
6858,2020,7,8,42.49909,-76.91733
6859,2020,7,9,42.49816,-76.91701
6860,2020,7,10,42.49756,-76.91692
6861,2020,7,11,42.49641,-76.91678
6862,2020,7,12,42.49578,-76.9167
6863,2020,7,13,42.49552,-76.91664
6864,2020,7,14,42.49519,-76.91652
6865,2020,7,15,42.4945,-76.91609
6866,2020,7,16,42.49351,-76.91543
6867,2020,7,17,42.49305,-76.91515
6868,2020,7,18,42.49206,-76.91459
6869,2020,7,19,42.49176,-76.91428
6870,2020,7,20,42.49164,-76.9142
6871,2020,7,21,42.49138,-76.91402
6872,2020,7,22,42.49116,-76.9139
6873,2020,7,23,42.49086,-76.91381
6874,2020,7,24,42.49078,-76.91375
6875,2020,7,25,42.49073,-76.91366
6876,2020,7,26,42.49071,-76.91344
6877,2020,7,27,42.49071,-76.91322
6878,2020,7,28,42.49058,-76.91322
6879,2020,7,29,42.49021,-76.91325
6880,2020,7,30,42.48989,-76.91329
6881,2020,7,31,42.48928,-76.91347
6882,2020,7,32,42.48904,-76.91352
6883,2020,7,33,42.48874,-76.91352
6884,2020,7,34,42.48796,-76.91353
6885,2020,7,35,42.48756,-76.91362
6886,2020,7,36,42.48719,-76.91374
6887,2020,7,37,42.48719,-76.91374
6888,2020,7,38,42.48604,-76.91408
6889,2020,7,39,42.48576,-76.9142
6890,2020,7,40,42.48563,-76.9143
6891,2020,7,41,42.48555,-76.91442
6892,2020,7,42,42.48548,-76.91458
6893,2020,7,43,42.48544,-76.91474
6894,2020,7,44,42.48536,-76.91553
6895,2020,7,45,42.48521,-76.9162
6896,2020,7,46,42.48506,-76.91681
6897,2020,7,47,42.4847,-76.91991
6898,2020,7,48,42.48453,-76.92207
6899,2020,7,49,42.48437,-76.9241
6900,2020,7,50,42.48436,-76.92433
6901,2020,7,51,42.48365,-76.92435
6902,2020,7,52,42.4821,-76.92439
6903,2020,7,53,42.48023,-76.92445
6904,2020,7,54,42.47979,-76.92443
6905,2020,7,55,42.47979,-76.92443
6906,2020,7,56,42.47944,-76.92437
6907,2020,7,57,42.47888,-76.92421
6908,2020,7,58,42.4785,-76.92402
6909,2020,7,59,42.47668,-76.92298
6910,2020,7,60,42.47411,-76.92155
6911,2020,7,61,42.47127,-76.91995
6912,2020,7,62,42.46622,-76.91711
6913,2020,7,63,42.46503,-76.91644
6914,2020,8,0,42.465,-76.9164
6915,2020,8,1,42.46427,-76.91601
6916,2020,8,2,42.4623,-76.91492
6917,2020,8,3,42.45884,-76.91296
6918,2020,8,4,42.45782,-76.9124
6919,2020,8,5,42.45512,-76.91087
6920,2020,8,6,42.45472,-76.91067
6921,2020,8,7,42.4537,-76.91022
6922,2020,8,8,42.45317,-76.90996
6923,2020,8,9,42.45084,-76.90906
6924,2020,8,10,42.44967,-76.90872
6925,2020,8,11,42.44907,-76.9086
6926,2020,8,12,42.44785,-76.9084
6927,2020,8,13,42.44664,-76.90824
6928,2020,8,14,42.44545,-76.90811
6929,2020,8,15,42.44249,-76.9079
6930,2020,8,16,42.43719,-76.90744
6931,2020,8,17,42.43672,-76.90743
6932,2020,8,18,42.43481,-76.90728
6933,2020,8,19,42.43288,-76.90709
6934,2020,8,20,42.43194,-76.90705
6935,2020,8,21,42.43165,-76.90701
6936,2020,8,22,42.43135,-76.90694
6937,2020,8,23,42.43081,-76.90684
6938,2020,8,24,42.43073,-76.90682
6939,2020,8,25,42.43065,-76.90674
6940,2020,8,26,42.4306,-76.90656
6941,2020,8,27,42.43056,-76.90641
6942,2020,8,28,42.43054,-76.90625
6943,2020,8,29,42.43053,-76.90612
6944,2020,8,30,42.43046,-76.90606
6945,2020,8,31,42.4304,-76.90605
6946,2020,8,32,42.43026,-76.90605
6947,2020,8,33,42.42991,-76.90605
6948,2020,8,34,42.42987,-76.90602
6949,2020,8,35,42.42984,-76.90594
6950,2020,8,36,42.42983,-76.9058
6951,2020,8,37,42.42982,-76.90566
6952,2020,8,38,42.42978,-76.90554
6953,2020,8,39,42.42973,-76.90543
6954,2020,8,40,42.42966,-76.90534
6955,2020,8,41,42.42958,-76.90528
6956,2020,8,42,42.42948,-76.90518
6957,2020,8,43,42.42937,-76.90506
6958,2020,8,44,42.42925,-76.90502
6959,2020,8,45,42.4291,-76.90499
6960,2020,8,46,42.42892,-76.90497
6961,2020,8,47,42.42874,-76.90502
6962,2020,8,48,42.4286,-76.90506
6963,2020,8,49,42.42849,-76.9051
6964,2020,8,50,42.42841,-76.90517
6965,2020,9,0,42.42839,-76.9052
6966,2020,9,1,42.42834,-76.90543
6967,2020,9,2,42.42826,-76.90631
6968,2020,9,3,42.42826,-76.90634
6969,2020,9,4,42.42627,-76.90587
6970,2020,9,5,42.42547,-76.90564
6971,2020,9,6,42.42495,-76.90546
6972,2020,9,7,42.42439,-76.90522
6973,2020,9,8,42.42432,-76.90523
6974,2020,9,9,42.42333,-76.9048
6975,2020,9,10,42.41967,-76.90327
6976,2020,9,11,42.4176,-76.90245
6977,2020,9,12,42.41597,-76.90188
6978,2020,9,13,42.41521,-76.90163
6979,2020,9,14,42.41326,-76.90097
6980,2020,9,15,42.41258,-76.90076
6981,2020,9,16,42.41137,-76.90021
6982,2020,9,17,42.41001,-76.89947
6983,2020,9,18,42.4084,-76.89863
6984,2020,9,19,42.40594,-76.89734
6985,2020,9,20,42.40543,-76.89704
6986,2020,9,21,42.40512,-76.89682
6987,2020,9,22,42.40486,-76.8966
6988,2020,9,23,42.40436,-76.89615
6989,2020,9,24,42.40379,-76.8955
6990,2020,9,25,42.40348,-76.89508
6991,2020,9,26,42.40251,-76.89376
6992,2020,9,27,42.40179,-76.89277
6993,2020,9,28,42.40041,-76.89088
6994,2020,9,29,42.39993,-76.89032
6995,2020,9,30,42.39941,-76.8898
6996,2020,9,31,42.39918,-76.8896
6997,2020,9,32,42.398,-76.88875
6998,2020,9,33,42.39669,-76.8879
6999,2020,9,34,42.39629,-76.88762
7000,2020,9,35,42.39586,-76.88727
7001,2020,9,36,42.39557,-76.88703
7002,2020,9,37,42.39479,-76.88623
7003,2020,9,38,42.39193,-76.88324
7004,2020,9,39,42.39161,-76.88287
7005,2020,9,40,42.39146,-76.88261
7006,2020,9,41,42.39007,-76.88122
7007,2020,9,42,42.3901,-76.88107
7008,2020,9,43,42.38975,-76.88021
7009,2020,9,44,42.38965,-76.87984
7010,2020,9,45,42.38873,-76.87918
7011,2020,9,46,42.38784,-76.87857
7012,2020,9,47,42.38746,-76.87832
7013,2020,9,48,42.38703,-76.87807
7014,2020,9,49,42.38674,-76.87797
7015,2020,9,50,42.38643,-76.87771
7016,2020,9,51,42.38608,-76.87746
7017,2020,9,52,42.38574,-76.87725
7018,2020,9,53,42.38492,-76.87678
7019,2020,9,54,42.38424,-76.8764
7020,2020,9,55,42.38399,-76.87624
7021,2020,9,56,42.3839,-76.87616
7022,2020,9,57,42.38376,-76.87591
7023,2020,9,58,42.38366,-76.87558
7024,2020,9,59,42.38362,-76.87535
7025,2020,9,60,42.38356,-76.87498
7026,2020,9,61,42.38355,-76.87457
7027,2020,9,62,42.38358,-76.87417
7028,2020,9,63,42.38366,-76.87412
7029,2020,9,64,42.38372,-76.87412
7030,2020,9,65,42.38376,-76.87377
7031,2020,9,66,42.38378,-76.87346
7032,2020,9,67,42.38375,-76.8732
7033,2020,9,68,42.38368,-76.87285
7034,2020,9,69,42.38356,-76.87282
7035,2020,9,70,42.38335,-76.87269
7036,2020,9,71,42.38313,-76.87257
7037,2020,9,72,42.38251,-76.87224
7038,2020,9,73,42.38297,-76.87066
7039,2020,9,74,42.38231,-76.87031
7040,2020,9,75,42.38278,-76.86871
7041,2020,9,76,42.38209,-76.86833
7042,2020,9,77,42.3826,-76.8666
7043,2020,9,78,42.38317,-76.86488
7044,2020,9,79,42.38359,-76.86342
7045,2020,9,80,42.38377,-76.86285
7046,2020,9,81,42.38395,-76.86229
7047,2020,9,82,42.38413,-76.86175
7048,2020,9,83,42.38427,-76.86124
7049,2020,9,84,42.38443,-76.86071
7050,2020,9,85,42.38454,-76.86033
7051,2020,9,86,42.38474,-76.86026
7052,2020,9,87,42.38501,-76.86022
7053,2020,9,88,42.38522,-76.86018
7054,2020,9,89,42.38533,-76.85984
7055,2020,9,90,42.3854,-76.85955
7056,2020,9,91,42.38544,-76.85941
7057,2020,9,92,42.3855,-76.85932
7058,2020,9,93,42.38556,-76.85927
7059,2020,9,94,42.38564,-76.85924
7060,2020,9,95,42.38573,-76.85921
7061,2020,9,96,42.38581,-76.85917
7062,2020,9,97,42.38587,-76.8591
7063,2020,9,98,42.38592,-76.85899
7064,2020,9,99,42.38594,-76.85889
7065,2020,9,100,42.38602,-76.85849
7066,2020,9,101,42.38597,-76.85841
7067,2020,9,102,42.38583,-76.85833
7068,2020,9,103,42.38572,-76.85828
7069,2020,9,104,42.38559,-76.85822
7070,2020,10,0,42.38557,-76.85821
7071,2020,10,1,42.38537,-76.85811
7072,2020,10,2,42.38535,-76.85767
7073,2020,10,3,42.38534,-76.85745
7074,2020,10,4,42.38531,-76.85743
7075,2020,10,5,42.38549,-76.85686
7076,2020,10,6,42.38559,-76.85659
7077,2020,10,7,42.38578,-76.85622
7078,2020,10,8,42.38607,-76.85579
7079,2020,10,9,42.38631,-76.85554
7080,2020,10,10,42.38661,-76.85528
7081,2020,10,11,42.38687,-76.85512
7082,2020,10,12,42.3872,-76.85497
7083,2020,10,13,42.3875,-76.8549
7084,2020,10,14,42.38787,-76.85487
7085,2020,10,15,42.38814,-76.85489
7086,2020,10,16,42.38851,-76.85499
7087,2020,10,17,42.38936,-76.85532
7088,2020,10,18,42.38997,-76.85551
7089,2020,10,19,42.39151,-76.85584
7090,2020,10,20,42.39196,-76.85596
7091,2020,10,21,42.39244,-76.8561
7092,2020,10,22,42.39256,-76.85612
7093,2020,10,23,42.39329,-76.85635
7094,2020,10,24,42.39361,-76.85645
7095,2020,10,25,42.3948,-76.85687
7096,2020,10,26,42.39479,-76.85694
7097,2020,10,27,42.3948,-76.85696
7098,2020,10,28,42.39485,-76.85701
7099,2020,10,29,42.39566,-76.85746
7100,2020,10,30,42.39616,-76.85774
7101,2020,10,31,42.39655,-76.85799
7102,2020,10,32,42.39785,-76.85892
7103,2020,10,33,42.39873,-76.85948
7104,2020,10,34,42.39951,-76.85996
7105,2020,10,35,42.40073,-76.8607
7106,2020,10,36,42.40152,-76.86114
7107,2020,10,37,42.40261,-76.86171
7108,2020,10,38,42.40327,-76.86211
7109,2020,10,39,42.40377,-76.86241
7110,2020,10,40,42.40403,-76.86254
7111,2020,10,41,42.40468,-76.8628
7112,2020,10,42,42.40542,-76.86307
7113,2020,10,43,42.40568,-76.86318
7114,2020,10,44,42.40609,-76.86337
7115,2020,10,45,42.40729,-76.86403
7116,2020,10,46,42.4078,-76.86426
7117,2020,10,47,42.41011,-76.86511
7118,2020,10,48,42.41053,-76.86524
7119,2020,10,49,42.41162,-76.86554
7120,2020,10,50,42.41256,-76.86583
7121,2020,10,51,42.41385,-76.86619
7122,2020,10,52,42.41454,-76.86631
7123,2020,10,53,42.41541,-76.86643
7124,2020,10,54,42.41652,-76.86665
7125,2020,10,55,42.41709,-76.86672
7126,2020,10,56,42.41772,-76.86676
7127,2020,10,57,42.41808,-76.86676
7128,2020,10,58,42.41905,-76.86679
7129,2020,10,59,42.41953,-76.86681
7130,2020,10,60,42.41953,-76.86681
7131,2020,10,61,42.42098,-76.86681
7132,2020,10,62,42.42247,-76.86671
7133,2020,10,63,42.42443,-76.86654
7134,2020,10,64,42.42469,-76.86649
7135,2020,10,65,42.42493,-76.86642
7136,2020,10,66,42.42526,-76.8663
7137,2020,10,67,42.4258,-76.86594
7138,2020,10,68,42.42647,-76.86547
7139,2020,10,69,42.42692,-76.86523
7140,2020,10,70,42.42755,-76.86498
7141,2020,10,71,42.43231,-76.86328
7142,2020,10,72,42.43278,-76.86317
7143,2020,11,0,42.43282,-76.86314
7144,2020,11,1,42.43313,-76.8631
7145,2020,11,2,42.43344,-76.86307
7146,2020,11,3,42.43373,-76.86309
7147,2020,11,4,42.43412,-76.86311
7148,2020,11,5,42.43527,-76.86321
7149,2020,11,6,42.43643,-76.86329
7150,2020,11,7,42.43758,-76.86336
7151,2020,11,8,42.43874,-76.86344
7152,2020,11,9,42.4399,-76.86351
7153,2020,11,10,42.44105,-76.86358
7154,2020,11,11,42.44221,-76.86366
7155,2020,11,12,42.44336,-76.86373
7156,2020,11,13,42.44452,-76.8638
7157,2020,11,14,42.44568,-76.86387
7158,2020,11,15,42.44686,-76.86392
7159,2020,11,16,42.44686,-76.86393
